법정동코드,위도,경도,산출방식,코드보정
4773036000,36.220823,128.747819,면적중심,
4773037000,36.259725,128.684954,면적중심,
4773038000,36.304696,128.60976,면적중심,
4773039000,36.338266,128.516569,면적중심,
4773040000,36.332211,128.422686,면적중심,
4773041000,36.364855,128.354048,면적중심,
4773042000,36.395481,128.396776,면적중심,
4773043000,36.393808,128.461712,면적중심,
4773044000,36.459847,128.370188,면적중심,
4773045000,36.470122,128.512836,면적중심,
4773046000,36.386315,128.585677,면적중심,
4773047000,36.457055,128.455425,면적중심,
4775025000,36.42302,129.098385,면적중심,
4775031500,36.362216,129.165463,면적중심,
4775032000,36.295867,129.131404,면적중심,
4775033000,36.255503,129.029787,면적중심,
4775034000,36.228249,128.928961,면적중심,
4775035000,36.319131,128.984845,면적중심,
4775036000,36.453035,129.027917,면적중심,
4775037000,36.524336,129.062326,면적중심,
4776025000,36.652515,129.17185,면적중심,
4776031000,36.599456,129.059589,면적중심,
4776032000,36.716091,129.041976,면적중심,
4776033000,36.760788,129.126846,면적중심,
4776034000,36.787308,129.221969,면적중심,
4776035000,36.555316,129.172436,면적중심,
4777025000,36.437057,129.381437,면적중심,
4777031000,36.381671,129.367814,면적중심,
4777032000,36.313705,129.335729,면적중심,
4777033000,36.374271,129.272498,면적중심,
4777034000,36.458844,129.247738,면적중심,
4777035000,36.495394,129.382293,면적중심,
4777036000,36.530964,129.334938,면적중심,
4777037000,36.608112,129.385271,면적중심,
4777038000,36.602677,129.296276,면적중심,
4782025000,35.666042,128.716283,면적중심,
4782025300,35.628058,128.756554,면적중심,
4782031000,35.617173,128.655888,면적중심,
4782032000,35.63786,128.577592,면적중심,
4782033000,35.698904,128.581906,면적중심,
4782034000,35.688934,128.662148,면적중심,
4782035000,35.711165,128.975294,면적중심,
4782036000,35.702443,128.897567,면적중심,
4782037000,35.664354,128.830294,면적중심,
4783025300,35.729184,128.256826,면적중심,
4783031000,35.782552,128.203872,면적중심,
4783032000,35.783223,128.296375,면적중심,
4783033000,35.75638,128.356445,면적중심,
4783034000,35.821461,128.418777,면적중심,
4783035000,35.715906,128.364637,면적중심,
4783036000,35.660911,128.34728,면적중심,
4783037000,35.68015,128.231817,면적중심,
4784025000,35.917983,128.280558,면적중심,
4784031000,35.903722,128.350912,면적중심,
4784032000,35.845286,128.314832,면적중심,
4784033000,35.828055,128.202419,면적중심,
4784034000,35.866512,128.128037,면적중심,
4784035000,35.924267,128.124137,면적중심,
4784036000,35.902317,128.215755,면적중심,
4784037000,35.973858,128.198372,면적중심,
4784038000,36.007145,128.248163,면적중심,
4784039000,35.975227,128.306877,면적중심,
4785025000,35.97731,128.424068,면적중심,
4785025300,36.060216,128.330928,면적중심,
4785025600,36.051573,128.434001,면적중심,
4785031000,35.961624,128.487374,면적중심,
4785032000,36.009483,128.563138,면적중심,
4785033000,36.070124,128.542857,면적중심,
4785036000,36.028065,128.365123,면적중심,
4785037000,35.98274,128.356815,면적중심,
4790025000,36.656661,128.453458,면적중심,
4790031000,36.706363,128.394415,면적중심,
4790034000,36.732823,128.516297,면적중심,
4790035000,36.677232,128.552091,면적중심,
4790036000,36.606748,128.475284,면적중심,
4790037000,36.653021,128.365986,면적중심,
4790038000,36.605382,128.304728,면적중심,
4790039000,36.609527,128.368737,면적중심,
4790040000,36.553258,128.389796,면적중심,
4790041000,36.513183,128.303411,면적중심,
4790042000,36.79382,128.422214,면적중심,
4790043000,36.745114,128.442273,면적중심,
4792025000,36.889988,128.707318,면적중심,
4792031000,36.973267,128.733353,면적중심,
4792032000,36.917616,128.809327,면적중심,
4792033000,36.909876,128.918235,면적중심,
4792034000,37.003622,128.853388,면적중심,
4792035000,36.947314,129.026653,면적중심,
4792036000,36.821807,129.000578,면적중심,
4792037000,36.839218,128.888158,면적중심,
4792038000,36.83478,128.774989,면적중심,
4792039000,37.050682,129.056841,면적중심,
4793025000,37.001049,129.346047,면적중심,
4793025300,36.729847,129.436783,면적중심,
4793031000,37.074276,129.308274,면적중심,
4793033000,36.945962,129.360127,면적중심,
4793035000,36.804671,129.407709,면적중심,
4793036000,36.717494,129.342678,면적중심,
4793037000,37.053839,129.394497,면적중심,
4793038000,36.679467,129.42735,면적중심,
4793039000,36.946503,129.20763,면적중심,
4793040000,36.863111,129.352336,면적중심,
4794025000,37.492053,130.899875,면적중심,
4794031000,37.490223,130.833449,면적중심,
4794032000,37.524309,130.867127,면적중심,
4812110100,35.266245,128.621476,면적중심,
4812110200,35.255855,128.625893,면적중심,
4812110300,35.260181,128.619862,면적중심,
4812110400,35.268449,128.624701,면적중심,
4812110500,35.260737,128.643337,면적중심,
4812110600,35.267943,128.609023,면적중심,
4812110700,35.264232,128.595468,면적중심,
4812110800,35.241555,128.707984,면적중심,
4812111200,35.230823,128.641715,내부점보정,
4812111300,35.250199,128.658235,면적중심,
4812111400,35.252371,128.654519,면적중심,
4812111600,35.256015,128.671093,면적중심,
4812111700,35.252399,128.692234,면적중심,
4812111800,35.253388,128.647867,면적중심,
4812111900,35.241063,128.616285,면적중심,
4812112000,35.242726,128.63595,면적중심,
4812112100,35.232093,128.632188,면적중심,
4812112200,35.22562,128.622363,면적중심,
4812112400,35.246695,128.645051,면적중심,
4812112500,35.241943,128.687722,면적중심,
4812112700,35.246819,128.662707,면적중심,
4812112900,35.245144,128.622464,면적중심,
4812125000,35.308345,128.669604,면적중심,
4812131000,35.330621,128.605974,면적중심,
4812132000,35.342762,128.710553,면적중심,
4812310100,35.231468,128.713147,면적중심,
4812310200,35.22101,128.711678,면적중심,
4812310300,35.208491,128.686582,면적중심,
4812310400,35.212344,128.674949,면적중심,
4812310500,35.21019,128.715236,면적중심,
4812310600,35.199932,128.699237,면적중심,
4812310700,35.200165,128.718004,면적중심,
4812310800,35.173552,128.716511,면적중심,
4812310900,35.190491,128.735316,면적중심,
4812311000,35.179286,128.68674,면적중심,
4812311100,35.220618,128.663031,면적중심,
4812311200,35.186552,128.676288,면적중심,
4812311300,35.19015,128.662549,면적중심,
4812311400,35.19461,128.653194,면적중심,
4812311500,35.197325,128.646581,면적중심,
4812311600,35.209186,128.644009,면적중심,
4812311700,35.200243,128.610299,면적중심,
4812311800,35.19413,128.63449,면적중심,
4812311900,35.240083,128.672344,면적중심,
4812312000,35.164502,128.615387,면적중심,
4812312100,35.178379,128.612275,면적중심,
4812312200,35.190063,128.61057,면적중심,
4812312300,35.208491,128.63889,내부점보정,
4812312400,35.241826,128.662002,면적중심,
4812312500,35.226574,128.67754,내부점보정,
4812312600,35.237261,128.67113,면적중심,
4812312700,35.218468,128.684543,면적중심,
4812312800,35.192998,128.704669,면적중심,
4812312900,35.211239,128.65612,면적중심,
4812313000,35.223574,128.69923,면적중심,
4812313100,35.206826,128.696405,면적중심,
4812313200,35.201999,128.673134,면적중심,
4812313300,35.210209,128.702448,면적중심,
4812313400,35.232636,128.681495,면적중심,
4812313500,35.234248,128.685503,내부점보정,
4812313600,35.227949,128.690449,면적중심,
4812313700,35.228064,128.647169,면적중심,
4812313800,35.234686,128.658033,면적중심,
4812313900,35.228267,128.654075,내부점보정,
4812314000,35.231111,128.646881,면적중심,
4812314100,35.242121,128.675887,면적중심,
4812510100,35.162081,128.574409,면적중심,
4812510200,35.210284,128.552435,면적중심,
4812510300,35.214381,128.56877,면적중심,
4812510400,35.202951,128.576891,면적중심,
4812510500,35.182917,128.55726,면적중심,
4812510600,35.192222,128.561186,면적중심,
4812510700,35.193761,128.562424,면적중심,
4812510800,35.184603,128.55847,면적중심,
4812510900,35.186192,128.554613,면적중심,
4812511000,35.141573,128.578996,면적중심,
4812511100,35.204667,128.578306,면적중심,
4812511200,35.18785,128.561195,면적중심,
4812511300,35.186599,128.560451,면적중심,
4812511400,35.185418,128.559943,면적중심,
4812511500,35.187939,128.556861,면적중심,
4812511600,35.189984,128.560437,면적중심,
4812511700,35.205507,128.572601,면적중심,
4812511800,35.215209,128.583198,면적중심,
4812511900,35.212752,128.574566,면적중심,
4812512000,35.202918,128.570538,면적중심,
4812512100,35.209568,128.56986,면적중심,
4812512200,35.204109,128.574151,면적중심,
4812512300,35.192567,128.557283,면적중심,
4812512400,35.187455,128.559832,면적중심,
4812512500,35.197153,128.572323,면적중심,
4812512600,35.201195,128.573153,면적중심,
4812512700,35.194258,128.564744,면적중심,
4812512800,35.198174,128.549213,면적중심,
4812512900,35.186506,128.563601,면적중심,
4812513000,35.186062,128.562024,면적중심,
4812513100,35.184792,128.560561,면적중심,
4812513200,35.18256,128.559388,면적중심,
4812513300,35.180982,128.55908,면적중심,
4812513400,35.180106,128.554442,면적중심,
4812513500,35.190858,128.566251,면적중심,
4812513600,35.173974,128.539449,면적중심,
4812513700,35.205956,128.580543,면적중심,
4812513800,35.157086,128.550742,면적중심,
4812513900,35.185117,128.55597,면적중심,
4812514000,35.204603,128.560624,면적중심,
4812514100,35.191311,128.562135,면적중심,
4812514200,35.193371,128.563367,면적중심,
4812514300,35.195752,128.564294,면적중심,
4812514400,35.198207,128.565164,면적중심,
4812514500,35.200573,128.566182,면적중심,
4812514600,35.208531,128.574665,면적중심,
4812514700,35.190004,128.562756,면적중심,
4812514800,35.194541,128.566821,면적중심,
4812514900,35.198472,128.568041,면적중심,
4812515000,35.206423,128.574408,면적중심,
4812515100,35.184708,128.562242,면적중심,
4812515200,35.183632,128.561484,면적중심,
4812515300,35.182,128.560765,면적중심,
4812515400,35.184854,128.557467,면적중심,
4812515500,35.206554,128.570593,면적중심,
4812515600,35.187343,128.558675,면적중심,
4812515700,35.184433,128.554488,면적중심,
4812515800,35.179873,128.563191,면적중심,
4812515900,35.143497,128.550711,면적중심,
4812516000,35.184231,128.559139,면적중심,
4812531000,35.096328,128.577407,면적중심,
4812532000,35.134079,128.508596,면적중심,
4812533000,35.1494,128.459981,면적중심,
4812534000,35.131266,128.402839,면적중심,
4812710100,35.255344,128.590716,면적중심,
4812710200,35.234874,128.542891,면적중심,
4812710300,35.224665,128.606113,면적중심,
4812710400,35.230512,128.57106,면적중심,
4812710500,35.225485,128.586902,면적중심,
4812710600,35.247743,128.57935,면적중심,
4812710700,35.235673,128.55909,면적중심,
4812710800,35.219806,128.557006,면적중심,
4812725000,35.23046,128.513331,면적중심,
4812910100,35.154455,128.652933,면적중심,
4812910200,35.153026,128.653078,면적중심,
4812910300,35.149635,128.654526,면적중심,
4812910400,35.145863,128.656825,면적중심,
4812910500,35.157997,128.642976,면적중심,
4812910600,35.147656,128.619001,면적중심,
4812910700,35.14549,128.664972,면적중심,
4812910800,35.145186,128.662951,면적중심,
4812910900,35.144446,128.665787,면적중심,
4812911000,35.143203,128.657997,면적중심,
4812911100,35.144936,128.659551,면적중심,
4812911200,35.144374,128.659083,면적중심,
4812911300,35.143978,128.658582,면적중심,
4812911400,35.140164,128.661008,면적중심,
4812911500,35.147973,128.670553,면적중심,
4812911600,35.142629,128.670339,면적중심,
4812911700,35.140861,128.666114,면적중심,
4812911800,35.128596,128.669882,내부점보정,
4812911900,35.151054,128.656204,면적중심,
4812912000,35.150359,128.656969,면적중심,
4812912100,35.149744,128.657527,면적중심,
4812912200,35.149569,128.65819,면적중심,
4812912300,35.149457,128.658949,면적중심,
4812912400,35.148299,128.659394,면적중심,
4812912500,35.149233,128.660554,면적중심,
4812912600,35.149188,128.66143,면적중심,
4812912700,35.147009,128.662191,면적중심,
4812912800,35.147431,128.659731,면적중심,
4812912900,35.146786,128.660585,면적중심,
4812913000,35.147992,128.656812,면적중심,
4812913100,35.151758,128.661484,면적중심,
4812913200,35.151132,128.661764,면적중심,
4812913300,35.150622,128.661315,면적중심,
4812913400,35.150099,128.659781,면적중심,
4812913500,35.151959,128.66648,면적중심,
4812913600,35.149737,128.667372,면적중심,
4812913700,35.157281,128.663293,면적중심,
4812913800,35.16982,128.666096,면적중심,
4812913900,35.160047,128.683881,면적중심,
4812914000,35.160637,128.701502,면적중심,
4812914100,35.151439,128.695961,면적중심,
4812914200,35.150408,128.720686,면적중심,
4812914300,35.14316,128.6959,면적중심,
4812914400,35.136357,128.711648,면적중심,
4812914500,35.128273,128.712383,면적중심,
4812914600,35.113454,128.70114,면적중심,
4812914700,35.127799,128.741247,면적중심,
4812914800,35.1147,128.758239,면적중심,
4812914900,35.111781,128.737575,면적중심,
4812915000,35.09803,128.76178,내부점보정,
4812915100,35.096784,128.746229,면적중심,
4812915200,35.082503,128.752831,면적중심,
4812915300,35.069254,128.765892,면적중심,
4812915400,35.095063,128.731202,내부점보정,
4812915500,35.112601,128.724533,면적중심,
4812915600,35.110592,128.710299,면적중심,
4812915700,35.114304,128.777722,면적중심,
4812915800,35.138761,128.791601,면적중심,
4812915900,35.141792,128.758535,면적중심,
4812916000,35.152483,128.77393,면적중심,
4812916100,35.123968,128.805744,면적중심,
4812916200,35.10419,128.798593,면적중심,
4812916300,35.089788,128.79653,면적중심,
4812916400,35.097181,128.814107,면적중심,
4812916500,35.116458,128.831347,면적중심,
4817010100,35.180939,128.080837,면적중심,
4817010200,35.170155,128.085328,면적중심,
4817010300,35.183536,128.087451,면적중심,
4817010400,35.1829,128.093382,면적중심,
4817010500,35.190521,128.08206,면적중심,
4817010600,35.191801,128.085175,면적중심,
4817010700,35.188744,128.077261,면적중심,
4817010800,35.191334,128.074027,면적중심,
4817010900,35.194555,128.084102,면적중심,
4817011000,35.197229,128.082856,면적중심,
4817011100,35.193598,128.080869,면적중심,
4817011200,35.196674,128.080802,면적중심,
4817011300,35.194603,128.074577,면적중심,
4817011400,35.203463,128.072727,면적중심,
4817011500,35.201219,128.084822,면적중심,
4817011600,35.19754,128.085682,면적중심,
4817011700,35.193123,128.088004,면적중심,
4817011800,35.195213,128.093925,면적중심,
4817011900,35.183364,128.11175,면적중심,
4817012000,35.191673,128.116395,면적중심,
4817012100,35.173233,128.11465,면적중심,
4817012200,35.205377,128.116536,면적중심,
4817012300,35.21351,128.100566,내부점보정,
4817012400,35.217392,128.082264,면적중심,
4817012500,35.181581,128.066757,면적중심,
4817012600,35.169639,128.053157,면적중심,
4817012700,35.196192,128.052218,면적중심,
4817012800,35.203051,128.059467,면적중심,
4817012900,35.187523,128.03565,면적중심,
4817013000,35.170919,128.014954,면적중심,
4817013100,35.154538,128.108247,면적중심,
4817013200,35.162202,128.121798,면적중심,
4817013700,35.175249,128.141595,면적중심,
4817025000,35.1573,128.181144,면적중심,
4817031000,35.143658,128.040924,면적중심,
4817032000,35.127303,128.113762,면적중심,
4817033000,35.104267,128.188083,면적중심,
4817035000,35.174869,128.230113,면적중심,
4817036000,35.156499,128.284908,면적중심,
4817037000,35.164987,128.334652,면적중심,
4817038000,35.199569,128.278204,면적중심,
4817039000,35.235648,128.263537,면적중심,
4817040000,35.263114,128.176029,면적중심,
4817041000,35.209493,128.15825,면적중심,
4817042000,35.253308,128.087045,면적중심,
4817043000,35.307389,128.111757,면적중심,
4817044000,35.254856,128.021057,면적중심,
4817045000,35.200328,127.979522,면적중심,
4817046000,35.203263,127.929947,면적중심,
4822010100,34.842339,128.410177,면적중심,
4822010200,34.842182,128.419207,면적중심,
4822010300,34.851754,128.413005,면적중심,
4822010400,34.841642,128.422855,면적중심,
4822010500,34.844854,128.422865,면적중심,
4822010600,34.8483,128.421476,면적중심,
4822010700,34.847807,128.425656,면적중심,
4822010800,34.841557,128.430577,면적중심,
4822010900,34.847962,128.437194,면적중심,
4822011000,34.854537,128.423898,면적중심,
4822011100,34.860746,128.428588,면적중심,
4822011200,34.854411,128.393259,면적중심,
4822011300,34.841916,128.390543,면적중심,
4822011400,34.83542,128.405995,면적중심,
4822011500,34.824367,128.402064,면적중심,
4822011600,34.822314,128.414988,면적중심,
4822011700,34.825179,128.427129,면적중심,
4822025000,34.794824,128.392985,면적중심,
4822031000,34.886671,128.451915,면적중심,
4822033000,34.906325,128.355619,면적중심,
4822034000,34.922115,128.407945,면적중심,
4822035000,34.647733,128.241545,내부점보정,
4822036000,34.754728,128.545415,내부점보정,
4822037000,34.830447,128.211972,면적중심,
4824010100,34.938534,128.067567,면적중심,
4824010200,34.931572,128.065862,면적중심,
4824010300,34.933238,128.073487,면적중심,
4824010400,34.931215,128.080865,면적중심,
4824010500,34.924622,128.075262,면적중심,
4824010600,34.946913,128.072849,면적중심,
4824010700,34.956527,128.08173,면적중심,
4824010800,34.939597,128.083392,면적중심,
4824010900,34.951165,128.088703,면적중심,
4824011000,34.969749,128.106348,면적중심,
4824011100,34.943966,128.102607,면적중심,
4824011200,34.950891,128.109776,면적중심,
4824011300,34.960637,128.123958,면적중심,
4824011400,34.940489,128.117916,면적중심,
4824011500,34.926623,128.109906,면적중심,
4824011600,34.932038,128.096912,면적중심,
4824011700,34.93562,128.056697,면적중심,
4824011800,34.948985,128.049772,면적중심,
4824011900,34.937767,128.030136,면적중심,
4824012000,34.924133,128.03743,면적중심,
4824012100,34.899084,128.075459,면적중심,
4824012200,34.993754,128.095755,면적중심,
4824012300,34.985165,128.07241,면적중심,
4824012400,34.985396,128.05417,면적중심,
4824012500,34.990071,128.046801,면적중심,
4824012600,34.964883,128.052806,면적중심,
4824012700,34.970365,128.078441,면적중심,
4824025000,35.092146,128.118693,면적중심,
4824031000,35.051184,128.136083,면적중심,
4824032000,35.027222,128.106426,면적중심,
4824033000,35.019804,128.068336,면적중심,
4824034000,35.106292,128.059271,면적중심,
4824035000,35.072622,127.984841,면적중심,
4824036000,35.120635,127.945895,면적중심,
4824037000,35.011672,127.96725,면적중심,
4825010100,35.241702,128.887466,면적중심,
4825010200,35.2344,128.880013,면적중심,
4825010300,35.223832,128.888868,면적중심,
4825010400,35.228798,128.876932,면적중심,
4825010500,35.240216,128.878535,면적중심,
4825010600,35.251209,128.872499,면적중심,
4825010700,35.271509,128.868157,면적중심,
4825010800,35.242479,128.863185,면적중심,
4825010900,35.231837,128.858884,면적중심,
4825011000,35.217696,128.860086,면적중심,
4825011100,35.214935,128.846252,면적중심,
4825011200,35.200833,128.836014,면적중심,
4825011300,35.188548,128.844216,면적중심,
4825011400,35.192538,128.862352,면적중심,
4825011500,35.21276,128.870829,면적중심,
4825011600,35.21688,128.881133,면적중심,
4825011700,35.225829,128.898914,면적중심,
4825011800,35.240445,128.901104,면적중심,
4825011900,35.259333,128.906912,면적중심,
4825012000,35.235518,128.91835,면적중심,
4825012100,35.231852,128.923354,면적중심,
4825012200,35.221994,128.923057,면적중심,
4825012300,35.21534,128.814255,면적중심,
4825012400,35.206425,128.82324,면적중심,
4825012500,35.212087,128.795803,면적중심,
4825012600,35.200057,128.815253,면적중심,
4825012700,35.18858,128.823618,면적중심,
4825012800,35.200143,128.786856,면적중심,
4825012900,35.185521,128.768399,면적중심,
4825013000,35.171905,128.790947,면적중심,
4825013100,35.167373,128.808971,면적중심,
4825013200,35.164868,128.8309,면적중심,
4825013300,35.174858,128.844729,면적중심,
4825013400,35.168658,128.86745,면적중심,
4825025000,35.294567,128.739416,면적중심,
4825032000,35.243084,128.822107,면적중심,
4825033000,35.242729,128.758358,면적중심,
4825034000,35.312606,128.80798,면적중심,
4825035000,35.343187,128.85143,면적중심,
4825036000,35.317857,128.918443,면적중심,
4825037000,35.260126,128.968138,면적중심,
4827010100,35.494487,128.755502,면적중심,
4827010200,35.499169,128.741292,면적중심,
4827010300,35.508137,128.763238,면적중심,
4827010400,35.48388,128.752008,면적중심,
4827010500,35.467061,128.788345,면적중심,
4827010600,35.49237,128.77086,면적중심,
4827010700,35.481986,128.806722,면적중심,
4827010800,35.476741,128.779289,면적중심,
4827025000,35.426125,128.841256,면적중심,
4827025300,35.379462,128.740495,면적중심,
4827031000,35.522301,128.714985,면적중심,
4827032000,35.557338,128.785189,면적중심,
4827033000,35.522677,128.820621,면적중심,
4827034000,35.591855,128.924777,면적중심,
4827035000,35.505482,128.910681,면적중심,
4827036000,35.421027,128.763996,면적중심,
4827037000,35.418113,128.683894,면적중심,
4827038000,35.486,128.642845,면적중심,
4827039000,35.559074,128.632417,면적중심,
4831010100,34.880343,128.736208,면적중심,
4831010200,34.861267,128.721698,내부점보정,
4831010300,34.878227,128.722825,면적중심,
4831010400,34.864449,128.706132,면적중심,
4831010500,34.868665,128.683203,면적중심,
4831010600,34.895071,128.691776,면적중심,
4831010700,34.914545,128.701189,면적중심,
4831010800,34.892807,128.598946,면적중심,
4831010900,34.883853,128.622888,면적중심,
4831011000,34.865762,128.629994,면적중심,
4831011100,34.858083,128.65538,면적중심,
4831011200,34.838818,128.654118,면적중심,
4831011300,34.878064,128.648169,면적중심,
4831011400,34.889195,128.660958,면적중심,
4831031000,34.820968,128.69471,면적중심,
4831032000,34.797869,128.614389,면적중심,
4831033000,34.738155,128.614133,면적중심,
4831034000,34.850258,128.605545,내부점보정,
4831035000,34.857072,128.513122,면적중심,
4831036000,34.904852,128.529424,면적중심,
4831037000,34.927113,128.652358,면적중심,
4831038000,34.967485,128.660199,내부점보정,
4831039000,34.98235,128.695431,면적중심,
4833010100,35.332819,129.047054,면적중심,
4833010200,35.333776,129.032368,면적중심,
4833010300,35.339487,129.03366,면적중심,
4833010400,35.346185,129.042571,면적중심,
4833010500,35.344375,129.077573,면적중심,
4833010600,35.350967,129.052963,면적중심,
4833010700,35.362195,129.049455,면적중심,
4833010800,35.373071,129.059034,면적중심,
4833010900,35.368959,129.080115,면적중심,
4833011000,35.351877,129.017445,면적중심,
4833011100,35.366299,129.029108,면적중심,
4833011200,35.395295,129.00586,면적중심,
4833011300,35.420703,129.19389,면적중심,
4833011400,35.40762,129.186618,면적중심,
4833011500,35.395043,129.176685,면적중심,
4833011600,35.427948,129.149986,면적중심,
4833011700,35.410128,129.144599,면적중심,
4833011800,35.395248,129.139898,면적중심,
4833011900,35.383072,129.127945,면적중심,
4833012000,35.372989,129.158032,면적중심,
4833012100,35.368968,129.181102,면적중심,
4833025300,35.315526,129.00045,면적중심,
4833031000,35.320811,129.072235,면적중심,
4833032000,35.420165,128.961248,면적중심,
4833033000,35.424641,129.04465,면적중심,
4833034000,35.462116,129.084768,면적중심,
4872025000,35.303489,128.263085,면적중심,
4872031000,35.35557,128.227141,면적중심,
4872032000,35.349749,128.184873,면적중심,
4872033000,35.367787,128.143033,면적중심,
4872034000,35.284366,128.216449,면적중심,
4872035000,35.357104,128.278984,면적중심,
4872036000,35.376683,128.335011,면적중심,
4872037000,35.392307,128.389374,면적중심,
4872038000,35.484532,128.389906,면적중심,
4872039000,35.477665,128.331968,면적중심,
4872040000,35.47651,128.26638,면적중심,
4872041500,35.433105,128.231507,면적중심,
4872042000,35.422788,128.296109,면적중심,
4873025000,35.273475,128.395242,면적중심,
4873025300,35.294904,128.527964,면적중심,
4873031000,35.230368,128.424377,면적중심,
4873032000,35.258057,128.333386,면적중심,
4873033000,35.326993,128.350973,면적중심,
4873034000,35.347836,128.436319,면적중심,
4873035000,35.350707,128.495502,면적중심,
4873036000,35.354954,128.539162,면적중심,
4873038000,35.27649,128.4536,면적중심,
4873039000,35.194989,128.444861,면적중심,
4874025000,35.524182,128.519723,면적중심,
4874025300,35.428876,128.432892,면적중심,
4874031000,35.570755,128.535238,면적중심,
4874032000,35.623365,128.520617,면적중심,
4874033000,35.594949,128.445479,면적중심,
4874034000,35.568734,128.382555,면적중심,
4874035000,35.517669,128.421079,면적중심,
4874036000,35.542502,128.458972,면적중심,
4874037000,35.476532,128.51472,면적중심,
4874038000,35.447704,128.525407,면적중심,
4874039000,35.468473,128.470063,면적중심,
4874040000,35.424165,128.533653,면적중심,
4874041000,35.402984,128.566012,면적중심,
4874042000,35.416534,128.61712,면적중심,
4882025000,34.977321,128.315561,면적중심,
4882031000,34.94512,128.271596,면적중심,
4882032000,34.936776,128.1916,면적중심,
4882033000,34.938651,128.143102,면적중심,
4882034000,34.997196,128.200011,면적중심,
4882035000,35.027421,128.276689,면적중심,
4882036000,35.047725,128.218909,면적중심,
4882037000,35.103686,128.230737,면적중심,
4882038000,35.096764,128.286377,면적중심,
4882039000,35.093093,128.338092,면적중심,
4882040000,35.075061,128.38723,면적중심,
4882041000,35.04546,128.334343,면적중심,
4882042000,35.024613,128.444317,면적중심,
4882043000,34.984399,128.382526,면적중심,
4884025000,34.831619,127.890773,면적중심,
4884031000,34.788154,127.953244,면적중심,
4884032000,34.733272,127.979533,면적중심,
4884033000,34.795215,128.019821,면적중심,
4884034000,34.730672,128.023106,내부점보정,
4884035000,34.762889,127.878668,면적중심,
4884036000,34.838239,127.842848,면적중심,
4884037000,34.889223,127.872552,면적중심,
4884038000,34.91863,127.89953,면적중심,
4884039000,34.868956,127.986051,내부점보정,
4885025000,35.085899,127.737567,면적중심,
4885031000,35.253923,127.647651,면적중심,
4885032000,35.171091,127.710172,면적중심,
4885033000,35.105447,127.766051,면적중심,
4885034000,35.12076,127.815822,면적중심,
4885035000,35.027244,127.815407,면적중심,
4885036000,34.97847,127.854874,면적중심,
4885037000,35.033824,127.893685,면적중심,
4885038000,35.069134,127.846626,면적중심,
4885039000,35.119919,127.871028,면적중심,
4885040000,35.196341,127.7574,면적중심,
4885041000,35.19426,127.861346,면적중심,
4885042000,34.96541,127.796476,면적중심,
4886025000,35.407448,127.900467,면적중심,
4886031000,35.471977,127.944409,면적중심,
4886032000,35.491073,127.892216,면적중심,
4886033000,35.509215,127.848059,면적중심,
4886034000,35.419269,127.813158,면적중심,
4886035000,35.339632,127.808447,면적중심,
4886036000,35.276705,127.776752,면적중심,
4886037000,35.294623,127.916063,면적중심,
4886038000,35.34286,127.978673,면적중심,
4886039000,35.350544,128.055929,면적중심,
4886040000,35.406291,128.001851,면적중심,
4887025000,35.499962,127.703571,면적중심,
4887031000,35.374023,127.679575,면적중심,
4887032000,35.4454,127.73471,면적중심,
4887033000,35.485623,127.783004,면적중심,
4887034000,35.558248,127.811327,면적중심,
4887035000,35.578049,127.760065,면적중심,
4887036000,35.656539,127.803951,면적중심,
4887037000,35.632033,127.717451,면적중심,
4887038000,35.693424,127.679387,면적중심,
4887039000,35.567612,127.633625,면적중심,
4887040000,35.556287,127.688281,면적중심,
4888025000,35.697624,127.909215,면적중심,
4888031000,35.766323,127.915381,면적중심,
4888032000,35.832271,127.924347,면적중심,
4888033000,35.848673,127.862615,면적중심,
4888034000,35.789629,127.76692,면적중심,
4888035000,35.748204,127.823784,면적중심,
4888036000,35.699802,127.847048,면적중심,
4888037000,35.620486,127.917072,면적중심,
4888038000,35.673805,127.974091,면적중심,
4888039000,35.565194,127.927958,면적중심,
4888040000,35.705328,128.029193,면적중심,
4888041000,35.794286,128.007886,면적중심,
4889025000,35.607752,128.139493,면적중심,
4889031000,35.609523,128.03572,면적중심,
4889032000,35.661958,128.110702,면적중심,
4889033000,35.760008,128.098684,면적중심,
4889034000,35.717117,128.169253,면적중심,
4889035000,35.595016,128.20811,면적중심,
4889036000,35.540614,128.246159,면적중심,
4889037000,35.608957,128.269638,면적중심,
4889038000,35.63159,128.324242,면적중심,
4889039000,35.559566,128.33073,면적중심,
4889040000,35.539709,128.285379,면적중심,
4889041000,35.51108,128.187109,면적중심,
4889042000,35.454824,128.154624,면적중심,
4889043000,35.413382,128.111922,면적중심,
4889044000,35.45975,128.032146,면적중심,
4889045000,35.527265,128.009373,면적중심,
4889046000,35.539498,128.100034,면적중심,
5011010100,33.513009,126.527406,면적중심,
5011010200,33.50649,126.541015,면적중심,
5011010300,33.505451,126.527524,면적중심,
5011010400,33.495315,126.539444,면적중심,
5011010500,33.502769,126.519476,면적중심,
5011010600,33.512663,126.521217,면적중심,
5011010700,33.515228,126.542656,면적중심,
5011010800,33.508592,126.514778,면적중심,
5011010900,33.506703,126.500576,면적중심,
5011011000,33.51578,126.495685,면적중심,
5011011100,33.519017,126.564769,면적중심,
5011011200,33.502292,126.563903,면적중심,
5011011300,33.523314,126.598562,면적중심,
